N, x, y 
11742, 1.7419999999934923, -8.021661029864989
11743, 1.7429999999934918, -8.020723100232214
11744, 1.7439999999934912, -8.019777269637354
11745, 1.7449999999934906, -8.018823538005075
11746, 1.74599999999349, -8.017861905266745
11747, 1.7469999999934895, -8.016892371360377
11748, 1.747999999993489, -8.01591493623067
11749, 1.7489999999934884, -8.014929599829003
11750, 1.7499999999934879, -8.013936362113402
11751, 1.7509999999934873, -8.012935223048595
11752, 1.7519999999934868, -8.011926182605983
11753, 1.7529999999934862, -8.010909240763636
11754, 1.7539999999934857, -8.009884397506305
11755, 1.754999999993485, -8.008851652825422
11756, 1.7559999999934846, -8.007811006719097
11757, 1.756999999993484, -8.006762459192126
11758, 1.7579999999934834, -8.005706010255981
11759, 1.7589999999934829, -8.004641659928827
11760, 1.7599999999934823, -8.003569408235508
11761, 1.7609999999934818, -8.002489255207548
11762, 1.7619999999934812, -8.00140120088317
11763, 1.7629999999934807, -8.000305245307262
11764, 1.7639999999934801, -7.9992013885314295
11765, 1.7649999999934796, -7.998089630613949
11766, 1.765999999993479, -7.99696997161979
11767, 1.7669999999934785, -7.995842411620612
11768, 1.767999999993478, -7.9947069506947726
11769, 1.7689999999934773, -7.993563588927315
11770, 1.7699999999934768, -7.992412326409979
11771, 1.7709999999934762, -7.991253163241198
11772, 1.7719999999934757, -7.990086099526111
11773, 1.7729999999934751, -7.988911135376537
11774, 1.7739999999934746, -7.987728270911006
11775, 1.774999999993474, -7.9865375062547335
11776, 1.7759999999934735, -7.9853388415396545
11777, 1.776999999993473, -7.9841322769043765
11778, 1.7779999999934724, -7.982917812494232
11779, 1.7789999999934718, -7.981695448461245
11780, 1.7799999999934712, -7.980465184964143
11781, 1.7809999999934707, -7.97922702216836
11782, 1.7819999999934701, -7.977980960246034
11783, 1.7829999999934696, -7.976726999376002
11784, 1.783999999993469, -7.975465139743819
11785, 1.7849999999934685, -7.974195381541735
11786, 1.785999999993468, -7.972917724968717
11787, 1.7869999999934674, -7.9716321702304365
11788, 1.7879999999934668, -7.9703387175392715
11789, 1.7889999999934663, -7.969037367114317
11790, 1.7899999999934657, -7.967728119181379
11791, 1.7909999999934652, -7.96641097397298
11792, 1.7919999999934646, -7.965085931728332
11793, 1.792999999993464, -7.963752992693397
11794, 1.7939999999934635, -7.962412157120819
11795, 1.794999999993463, -7.961063425269974
11796, 1.7959999999934624, -7.959706797406952
11797, 1.7969999999934618, -7.958342273804567
11798, 1.7979999999934613, -7.956969854742333
11799, 1.7989999999934607, -7.955589540506498
11800, 1.7999999999934602, -7.954201331390023
11801, 1.8009999999934596, -7.952805227692594
11802, 1.801999999993459, -7.951401229720606
11803, 1.8029999999934585, -7.949989337787189
11804, 1.803999999993458, -7.948569552212198
11805, 1.8049999999934574, -7.947141873322189
11806, 1.8059999999934568, -7.945706301450465
11807, 1.8069999999934563, -7.944262836937053
11808, 1.8079999999934557, -7.94281148012869
11809, 1.8089999999934552, -7.941352231378844
11810, 1.8099999999934546, -7.939885091047724
11811, 1.810999999993454, -7.938410059502252
11812, 1.8119999999934535, -7.936927137116086
11813, 1.812999999993453, -7.9354363242696
11814, 1.8139999999934524, -7.9339376213499175
11815, 1.8149999999934519, -7.932431028750886
11816, 1.8159999999934513, -7.9309165468730765
11817, 1.8169999999934507, -7.929394176123793
11818, 1.8179999999934502, -7.927863916917084
11819, 1.8189999999934496, -7.926325769673722
11820, 1.819999999993449, -7.924779734821214
11821, 1.8209999999934485, -7.923225812793812
11822, 1.821999999993448, -7.921664004032479
11823, 1.8229999999934474, -7.92009430898495
11824, 1.8239999999934469, -7.918516728105661
11825, 1.8249999999934463, -7.916931261855813
11826, 1.8259999999934458, -7.915337910703321
11827, 1.8269999999934452, -7.91373667512287
11828, 1.8279999999934446, -7.912127555595856
11829, 1.828999999993444, -7.910510552610421
11830, 1.8299999999934435, -7.908885666661465
11831, 1.830999999993443, -7.907252898250614
11832, 1.8319999999934424, -7.905612247886228
11833, 1.8329999999934419, -7.903963716083439
11834, 1.8339999999934413, -7.902307303364094
11835, 1.8349999999934408, -7.900643010256795
11836, 1.8359999999934402, -7.898970837296885
11837, 1.8369999999934397, -7.897290785026467
11838, 1.837999999993439, -7.89560285399437
11839, 1.8389999999934385, -7.893907044756178
11840, 1.839999999993438, -7.892203357874222
11841, 1.8409999999934374, -7.8904917939175885
11842, 1.8419999999934369, -7.888772353462096
11843, 1.8429999999934363, -7.887045037090316
11844, 1.8439999999934358, -7.88530984539159
11845, 1.8449999999934352, -7.8835667789619785
11846, 1.8459999999934347, -7.881815838404312
11847, 1.8469999999934341, -7.880057024328172
11848, 1.8479999999934336, -7.87829033734988
11849, 1.848999999993433, -7.87651577809252
11850, 1.8499999999934325, -7.874733347185924
11851, 1.850999999993432, -7.872943045266688
11852, 1.8519999999934313, -7.871144872978142
11853, 1.8529999999934308, -7.869338830970389
11854, 1.8539999999934302, -7.867524919900274
11855, 1.8549999999934297, -7.865703140431407
11856, 1.8559999999934291, -7.86387349323415
11857, 1.8569999999934286, -7.862035978985619
11858, 1.857999999993428, -7.860190598369696
11859, 1.8589999999934275, -7.858337352077009
11860, 1.859999999993427, -7.856476240804948
11861, 1.8609999999934264, -7.8546072652576715
11862, 1.8619999999934258, -7.852730426146082
11863, 1.8629999999934252, -7.850845724187857
11864, 1.8639999999934247, -7.8489531601074125
11865, 1.8649999999934241, -7.847052734635946
11866, 1.8659999999934236, -7.845144448511406
11867, 1.866999999993423, -7.843228302478508
11868, 1.8679999999934225, -7.841304297288727
11869, 1.868999999993422, -7.839372433700296
11870, 1.8699999999934214, -7.837432712478217
11871, 1.8709999999934208, -7.835485134394249
11872, 1.8719999999934203, -7.833529700226925
11873, 1.8729999999934197, -7.831566410761532
11874, 1.8739999999934192, -7.829595266790129
11875, 1.8749999999934186, -7.827616269111538
11876, 1.875999999993418, -7.825629418531342
11877, 1.8769999999934175, -7.823634715861901
11878, 1.877999999993417, -7.821632161922323
11879, 1.8789999999934164, -7.819621757538499
11880, 1.8799999999934158, -7.817603503543086
11881, 1.8809999999934153, -7.815577400775504
11882, 1.8819999999934147, -7.813543450081941
11883, 1.8829999999934142, -7.811501652315355
11884, 1.8839999999934136, -7.809452008335471
11885, 1.884999999993413, -7.807394519008789
11886, 1.8859999999934125, -7.805329185208569
11887, 1.886999999993412, -7.803256007814851
11888, 1.8879999999934114, -7.80117498771444
11889, 1.8889999999934108, -7.79908612580091
11890, 1.8899999999934103, -7.796989422974613
11891, 1.8909999999934097, -7.794884880142667
11892, 1.8919999999934092, -7.7927724982189615
11893, 1.8929999999934086, -7.790652278124168
11894, 1.893999999993408, -7.788524220785716
11895, 1.8949999999934075, -7.786388327137808
11896, 1.895999999993407, -7.784244598121439
11897, 1.8969999999934064, -7.782093034684359
11898, 1.8979999999934059, -7.779933637781098
11899, 1.8989999999934053, -7.7777664083729565
11900, 1.8999999999934047, -7.775591347428023
11901, 1.9009999999934042, -7.773408455921145
11902, 1.9019999999934036, -7.771217734833951
11903, 1.902999999993403, -7.769019185154839
11904, 1.9039999999934025, -7.76681280787901
11905, 1.904999999993402, -7.76459860400839
11906, 1.9059999999934014, -7.762376574551741
11907, 1.9069999999934009, -7.76014672052455
11908, 1.9079999999934003, -7.757909042949119
11909, 1.9089999999933998, -7.755663542854497
11910, 1.9099999999933992, -7.753410221276535
11911, 1.9109999999933986, -7.751149079257844
11912, 1.911999999993398, -7.74888011784783
11913, 1.9129999999933975, -7.7466033381026564
11914, 1.913999999993397, -7.744318741085289
11915, 1.9149999999933964, -7.742026327865448
11916, 1.9159999999933959, -7.739726099519654
11917, 1.9169999999933953, -7.737418057131192
11918, 1.9179999999933948, -7.73510220179013
11919, 1.9189999999933942, -7.732778534593322
11920, 1.9199999999933937, -7.7304470566444
11921, 1.920999999993393, -7.728107769053766
11922, 1.9219999999933925, -7.7257606729386135
11923, 1.922999999993392, -7.7234057694229135
11924, 1.9239999999933914, -7.721043059637418
11925, 1.9249999999933909, -7.718672544719661
11926, 1.9259999999933903, -7.716294225813953
11927, 1.9269999999933898, -7.713908104071384
11928, 1.9279999999933892, -7.711514180649839
11929, 1.9289999999933887, -7.7091124567139735
11930, 1.9299999999933881, -7.706702933435231
11931, 1.9309999999933876, -7.704285611991823
11932, 1.931999999993387, -7.701860493568766
11933, 1.9329999999933865, -7.6994275793578355
11934, 1.933999999993386, -7.696986870557612
11935, 1.9349999999933853, -7.694538368373438
11936, 1.9359999999933848, -7.692082074017459
11937, 1.9369999999933842, -7.689617988708584
11938, 1.9379999999933837, -7.687146113672516
11939, 1.9389999999933831, -7.6846664501417425
11940, 1.9399999999933826, -7.682178999355529
11941, 1.940999999993382, -7.679683762559926
11942, 1.9419999999933815, -7.677180741007771
11943, 1.942999999993381, -7.674669935958676
11944, 1.9439999999933804, -7.672151348679055
11945, 1.9449999999933798, -7.669624980442083
11946, 1.9459999999933792, -7.6670908325277445
11947, 1.9469999999933787, -7.664548906222776
11948, 1.9479999999933781, -7.661999202820732
11949, 1.9489999999933776, -7.65944172362193
11950, 1.949999999993377, -7.656876469933476
11951, 1.9509999999933765, -7.654303443069269
11952, 1.951999999993376, -7.651722644349976
11953, 1.9529999999933754, -7.649134075103067
11954, 1.9539999999933748, -7.64653773666278
11955, 1.9549999999933743, -7.643933630370153
11956, 1.9559999999933737, -7.641321757573003
11957, 1.9569999999933732, -7.638702119625922
11958, 1.9579999999933726, -7.636074717890308
11959, 1.958999999993372, -7.633439553734319
11960, 1.9599999999933715, -7.630796628532913
11961, 1.960999999993371, -7.628145943667835
11962, 1.9619999999933704, -7.62548750052761
11963, 1.9629999999933698, -7.622821300507545
11964, 1.9639999999933693, -7.620147345009735
11965, 1.9649999999933687, -7.617465635443064
11966, 1.9659999999933682, -7.6147761732231904
11967, 1.9669999999933676, -7.612078959772574
11968, 1.967999999993367, -7.609373996520444
11969, 1.9689999999933665, -7.606661284902826
11970, 1.969999999993366, -7.603940826362518
11971, 1.9709999999933654, -7.601212622349122
11972, 1.9719999999933648, -7.598476674318996
11973, 1.9729999999933643, -7.59573298373532
11974, 1.9739999999933637, -7.592981552068027
11975, 1.9749999999933632, -7.590222380793849
11976, 1.9759999999933626, -7.5874554713963045
11977, 1.976999999993362, -7.584680825365685
11978, 1.9779999999933615, -7.58189844419909
11979, 1.978999999993361, -7.579108329400368
11980, 1.9799999999933604, -7.576310482480191
11981, 1.9809999999933599, -7.573504904955986
11982, 1.9819999999933593, -7.570691598351985
11983, 1.9829999999933587, -7.567870564199185
11984, 1.9839999999933582, -7.5650418040353795
11985, 1.9849999999933576, -7.562205319405153
11986, 1.985999999993357, -7.55936111185985
11987, 1.9869999999933565, -7.556509182957624
11988, 1.987999999993356, -7.553649534263402
11989, 1.9889999999933554, -7.550782167348885
11990, 1.9899999999933549, -7.547907083792585
11991, 1.9909999999933543, -7.545024285179765
11992, 1.9919999999933538, -7.5421337731024956
11993, 1.9929999999933532, -7.539235549159615
11994, 1.9939999999933526, -7.536329614956754
11995, 1.994999999993352, -7.533415972106327
11996, 1.9959999999933515, -7.5304946222275255
11997, 1.996999999993351, -7.527565566946321
11998, 1.9979999999933504, -7.524628807895481
11999, 1.9989999999933499, -7.521684346714544
12000, 1.9999999999933493, -7.5187321850498305
12001, 2.0009999999933488, -7.515772324554454
12002, 2.001999999993348, -7.512804766888297
12003, 2.0029999999933477, -7.509829513718027
12004, 2.003999999993347, -7.506846566717099
12005, 2.0049999999933465, -7.503855927565746
12006, 2.005999999993346, -7.5008575979509775
12007, 2.0069999999933454, -7.497851579566595
12008, 2.007999999993345, -7.494837874113166
12009, 2.0089999999933443, -7.491816483298055
12010, 2.0099999999933438, -7.488787408835395
12011, 2.0109999999933432, -7.485750652446102
12012, 2.0119999999933427, -7.48270621585787
12013, 2.012999999993342, -7.479654100805173
12014, 2.0139999999933416, -7.476594309029282
12015, 2.014999999993341, -7.473526842278215
12016, 2.0159999999933405, -7.470451702306792
12017, 2.01699999999334, -7.467368890876607
12018, 2.0179999999933393, -7.46427840975603
12019, 2.018999999993339, -7.461180260720209
12020, 2.0199999999933382, -7.4580744455510715
12021, 2.0209999999933377, -7.454960966037327
12022, 2.021999999993337, -7.451839823974453
12023, 2.0229999999933366, -7.448711021164711
12024, 2.023999999993336, -7.44557455941714
12025, 2.0249999999933355, -7.442430440547549
12026, 2.025999999993335, -7.4392786663785335
12027, 2.0269999999933344, -7.436119238739451
12028, 2.027999999993334, -7.43295215946645
12029, 2.0289999999933332, -7.42977743040244
12030, 2.0299999999933327, -7.426595053397122
12031, 2.030999999993332, -7.423405030306956
12032, 2.0319999999933316, -7.4202073629951855
12033, 2.032999999993331, -7.417002053331826
12034, 2.0339999999933305, -7.413789103193667
12035, 2.03499999999333, -7.410568514464268
12036, 2.0359999999933294, -7.407340289033966
12037, 2.036999999993329, -7.404104428799877
12038, 2.0379999999933283, -7.4008609356658726
12039, 2.0389999999933277, -7.397609811542607
12040, 2.039999999993327, -7.3943510583475085
12041, 2.0409999999933266, -7.391084678004778
12042, 2.041999999993326, -7.387810672445374
12043, 2.0429999999933255, -7.384529043607039
12044, 2.043999999993325, -7.38123979343428
12045, 2.0449999999933244, -7.377942923878373
12046, 2.045999999993324, -7.374638436897373
12047, 2.0469999999933233, -7.371326334456095
12048, 2.0479999999933227, -7.368006618526117
12049, 2.048999999993322, -7.3646792910858005
12050, 2.0499999999933216, -7.361344354120264
12051, 2.050999999993321, -7.3580018096214035
12052, 2.0519999999933205, -7.354651659587866
12053, 2.05299999999332, -7.35129390602508
12054, 2.0539999999933194, -7.347928550945231
12055, 2.054999999993319, -7.344555596367278
12056, 2.0559999999933183, -7.341175044316944
12057, 2.0569999999933177, -7.33778689682671
12058, 2.057999999993317, -7.334391155935828
12059, 2.0589999999933166, -7.330987823690302
12060, 2.059999999993316, -7.327576902142927
12061, 2.0609999999933155, -7.324158393353232
12062, 2.061999999993315, -7.320732299387527
12063, 2.0629999999933144, -7.3172986223188685
12064, 2.063999999993314, -7.313857364227095
12065, 2.0649999999933133, -7.310408527198787
